,Car id,Brand,Condition,Version,Kilometers,Price,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Main features,Technical details,Url
123,2048977,Volkswagen Voyage,usado,Highline,67000,41000000,2017,Atlántico,Rojo,16,Mecánica,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Bluetooth', ' Espejos eléctricos']","Vehículo en perfecto estado, full equipo, impuestos al día, SOAT para marzo de 2023","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '4'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '16'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14,5'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina.'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '99 / 5.250'}, {'name': 'Velocidad Máxima', 'value': '186'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '10,8 : 1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '2.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '14.6 / 2.500'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente tipo Mc. Pherson con barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': 'Eje de brazos interconectados con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '195/55'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '480.00'}, {'name': 'Peso (kgrs.)', 'value': '985.00'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,21 / 1,65 / 1,46'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]",https://www.carroya.com/vehiculo/usado/volkswagen/voyage/highline/2017/barranquilla/2048977
124,2048942,Volkswagen Tiguan,usado,2.0 Trend & Fun TSI Automatico,107800,69000000,2012,Valle del Cauca,Dorado,2000,Secuencial,Gasolina,"['Alarma', ' Bloqueo central', ' Limpiabrisas trasero', ' Radio', ' Techo Corredizo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Bluetooth', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Limitador Velocidad', ' Airbags 6']","Camioneta en perfecto estado de lamina, pintura y mecánica. Papeles al día. Cojinería en cuero, carteras y techo nuevos. Llantas nuevas, luces led.","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/volkswagen/tiguan/2.0-trend-&-fun-tsi-automatico/2012/cali/2048942
125,2048803,BMW X5,usado,xDrive 35i,100000,99000000,2013,Bogotá D.C.,Gris,3000,Automática,Gasolina,"['Aire acondicionado', ' Exploradoras', ' Radio CD', ' Radio MP3', ' Techo Corredizo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Bluetooth', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Sensores Delanteros', ' Airbags 7', ' Control Descenso']","Más de 300 CV, Impecable","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '22,4'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '40,7/1.200-5.000'}, {'name': 'Motor', 'value': '6 cilindros en línea, 24 válvulas, Turbo'}, {'name': 'Cilindrada (c.c³)', 'value': '2979.00'}, {'name': 'Potencia (H.P)', 'value': '306/4.000'}, {'name': 'Velocidad Máxima', 'value': '235'}, {'name': 'Orientación', 'value': 'Longitudinal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '6 cilindros en línea, 24 válvulas, Turbo'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Relación de compresión', 'value': '10,2:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '24.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '8.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente McPherson'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión trasera', 'value': 'Multi brazo'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}, {'name': 'Tipo de frenos', 'value': 'Hidraúlicos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '255/55R18'}, {'name': 'Dimensiones Rin', 'value': '18.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.857/1.933/1.776'}, {'name': 'Capacidad de carga', 'value': '560'}, {'name': 'Peso (kgrs.)', 'value': '2145.00'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Carrocería', 'value': 'null'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/bmw/x5/xdrive-35i/2013/bogota/2048803
126,2045227,Toyota Rav 4,usado,,43000,115000000,2018,Bogotá D.C.,Blanco,2000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Radio CD', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Cámara de reversa', ' Airbags 6', ' Control Descenso']","CONTACTO NAZLY SANCHEZ 3204727499
","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/toyota/rav-4/2018/bogota/2045227
127,2048791,Toyota Fortuner,usado,Urbana 4x2 Automatica,84500,124999000,2014,Bogotá D.C.,Blanco,2700,Automática,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Radio CD', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos', ' Cámara Frontal', ' Copas De Lujo', ' Apple Car Play']","BLINDADA 
BLINDAJE II 
CAMIONETA EN EXCELENTE ESTADO  DE LATONERIA PINTURA Y MECANICA
COJINERIA EN CUERO 
POCO USO 
USO EN LA CIUDAD NO SOMETIDA A CARGA PESADA 
PLANTA DE SONIDO
ADECUADO MANTENIMIENTO 
LLANTAS EN BUEN ESTADO
SOAT YA PAGO
PLACA IMPAR
KILOMETRAJE ORIGINAL","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'S'}, {'name': 'Wheel drive', 'description': '4x2'}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2700'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Cilindrada (c.c³)', 'value': '2694.00'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Relación de compresión', 'value': '9.6:1'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '21'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Potencia (H.P)', 'value': '158/5200'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '24.6/3800'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Tracción', 'value': '4x2'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '4.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión delantera', 'value': 'Doble brazo oscilante con resortes helicoidales, amortiguadores telescópicos y barra estabilizadora.'}, {'name': 'Suspensión trasera', 'value': 'Suspensión del tipo de 4 articulaciones con resortes helicoidales y amortiguadores telescópicos.presurizados y barra estabilizadora.'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Control de frenos ABS', 'value': 'S'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Sistema EBD', 'value': 'S'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': '265/70'}, {'name': 'Dimensiones Rin', 'value': 'R16'}, {'name': 'Material rines', 'value': 'Acero'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.69/1.84/1.79'}, {'name': 'Diámetro giro', 'value': '5.7'}, {'name': 'Peso (kgrs.)', 'value': '1740'}]}, {'autopart': 'Accesorios - Apariencia', 'specifications': [{'name': 'Aire acondicionado', 'value': 'S'}, {'name': 'Rines de lujo', 'value': 'S'}]}, {'autopart': 'Accesorios - Comodidad', 'specifications': [{'name': 'Elevavidrios eléctricos', 'value': 'S'}, {'name': 'Computador de Abordo', 'value': 'S'}, {'name': 'Radio CD', 'value': 'S'}]}, {'autopart': 'Accesorios - Seguridad', 'specifications': [{'name': 'ABS', 'value': 'S'}, {'name': 'Cinturones', 'value': 'S'}, {'name': 'Apoya cabezas', 'value': 'S'}, {'name': 'Bloqueo central', 'value': 'S'}]}]",https://www.carroya.com/vehiculo/usado/toyota/fortuner/urbana-4x2-automatica/2014/bogota/2048791
128,2048710,Ssangyong Actyon,usado,2.0 Diesel Mecanica Full Equipo,194000,39500000,2012,Bogotá D.C.,Gris,2000,Mecánica,Diesel,"['Air Bag piloto', ' Aire acondicionado', ' Bloqueo central', ' Dirección hidráulica', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Espejos eléctricos']","Vehiculo en excelentes condiciones, bombilleria en led, suspencion of road, soat para diciembre y rtm para enero 2023, info 3123759634","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': '4x2'}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Diesel'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Tipo de Alimentación Combustible', 'value': 'Diesel'}, {'name': 'Potencia (H.P)', 'value': '138/4000'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '30.7/1800-2750'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Tracción', 'value': '4x2'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Cilindrada (c.c³)', 'value': '1998.00'}, {'name': 'Relación de compresión', 'value': '17.5:1'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '19.8'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Doble trapecio, muellehelicoidal'}, {'name': 'Suspensión trasera', 'value': 'Eje rigido'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': 'P225/75 R16'}, {'name': 'Dimensiones Rin', 'value': 'R16'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.45/1.88/1.74'}, {'name': 'Peso (kgrs.)', 'value': '1773'}]}]",https://www.carroya.com/vehiculo/usado/ssangyong/actyon/2.0-diesel-mecanica-full-equipo/2012/bogota/2048710
129,2040553,Volkswagen Jetta,usado,Highline 2.5 Aut,80500,65500000,2016,Bogotá D.C.,Gris,2500,Automática,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Radio CD', ' Rines de lujo', ' Vidrios eléctricos', ' Airbags 2']","CONTACTO NAZLY SANCHEZ499
","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '4'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2500'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14,5'}, {'name': 'Cilindrada (c.c³)', 'value': '2480.00'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '5 en línea'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina / Eje de Levas de Admisión Posición Variable'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Relación de compresión', 'value': '9,5:1'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '24,4 / 4.250'}, {'name': 'Potencia (H.P)', 'value': '170 / 5.700'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '6.00'}, {'name': 'Tipo de transmisión', 'value': 'Automática'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente tipo Mc. Pherson con barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': '4 brazos (Fourlink)'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Discos sólidos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': ""225/45 R17'' 91W de aleación ligera""}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Peso (kgrs.)', 'value': '1420.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,65 / 1,77 / 1,48'}, {'name': 'Volúmen del baúl (lts)', 'value': '510.00'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Número puertas', 'value': '4'}]}]",https://www.carroya.com/vehiculo/usado/volkswagen/jetta/highline-2.5-aut/2016/bogota/2040553
130,2048300,Renault Stepway,usado,1.6 Full,66500,43000000,2016,Risaralda,Rojo,1600,Mecánica,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Limpiabrisas trasero', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Sensor de reversa', ' Bluetooth', ' Espejos eléctricos', ' Airbags 2']","Hermoso Stepway Full Equipo, aire acondicionado, vidrios electricos x4, espejos electricos, sensores de reserva y bloqueo central. ","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '4'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Potencia (H.P)', 'value': '110/5.750\r\n'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Velocidad Máxima', 'value': '177.00'}, {'name': 'Tipo de Alimentación Combustible', 'value': ' Inyección electrónica'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea 16 válvulas\r\n'}, {'name': 'Motor', 'value': '4 cilindros en línea 16 válvulas\r\n'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13,2\r\n'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Relación de compresión', 'value': '9,8:1\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '15,1/3.750\r\n'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente McPherson\r\n'}, {'name': 'Suspensión trasera', 'value': 'Semi-Independiente\r\n'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos\r\n'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos', 'value': 'Hidráulicos\r\n'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '15.00'}, {'name': 'Dimensiones Llanta Delantera', 'value': '185/65'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4,020/1,750/1,550\r\n'}, {'name': 'Volúmen del baúl (lts)', 'value': '1200.00'}, {'name': 'Capacidad de carga', 'value': 'ND'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Peso (kgrs.)', 'value': '1160.00'}, {'name': 'Velocidad máxima', 'value': '177'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo Dirección', 'value': 'Hidraulica'}, {'name': 'Carrocería', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/renault/stepway/1.6-full/2016/pereira/2048300
131,2039973,Chrysler Pacifica,usado,,102000,34500000,2007,Bogotá D.C.,Plateado,4000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Limpiabrisas trasero', ' Radio CD', ' Techo Corredizo', ' Rines de lujo', ' Vidrios eléctricos', ' Sensor de reversa', ' Sillas eléctricas', ' Espejos eléctricos', ' Techo Panoramico', ' A A Dual', ' Velocidad Crucero', ' Airbags 6']","Motor 6 cilindros 24 valvulas 12 sensores de control en el tablero amplios espacios asientos independientes, caja de cambios Mercedes Benz ","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '4000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/chrysler/pacifica/2007/bogota/2039973
132,2045243,Chevrolet Traverse,usado,3.6 LT Automatica,68000,79800000,2015,Bogotá D.C.,Plateado,3600,Automática,Gasolina,"['Alarma', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Sillas eléctricas', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Calefacción en Sillas', ' Sensores Delanteros', ' Velocidad Crucero', ' Limitador Velocidad', ' Airbags 6', ' Sensor Punto Ciego']","exelente estado general,recibo vehiculo ","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/chevrolet/traverse/3.6-lt-automatica/2015/bogota/2045243
133,2047161,Ford Ecosport,usado,2.0 4X2 AUT TITANIUM,50000,73000000,2019,Bogotá D.C.,Blanco,2000,Automática,Gasolina,"['Air Bag piloto', ' Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio MP3', ' Techo Corredizo', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Sensores Delanteros', ' Velocidad Crucero', ' Airbags 4', ' Control Descenso']",exelente estado con peritaje de Colserautos,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/ford/ecosport/2.0-4x2-aut-titanium/2019/bogota/2047161
