,Car id,Brand info,Price,City,Description,make,model,variant,year,mileage,condition,fuel,color,vehicletransmission,doors,Drive train
83,1114795134,KIA RIO SEDAN MT 2022,$ 72.490.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300117', 'ADMIN_LEVEL_3_name': 'Suba', 'SUBLOCALITY_LEVEL_1_id': '5306602', 'SUBLOCALITY_LEVEL_1_name': 'Potosí Sector I'}","CONTAMOS CON LA MEJOR GARANTIA DEL MERCADO 7 AÑOS O 150 MIL KILOMETROS.

Motor 1.4 con 99 caballos de potencia, caja mecánica de 6 velocidades mas reversa, Rin 17 bi tono de lujo, frenos de disco en las cuatros ruedas, frenos ABS, dos air bag, aceros de ultra alta resistencia, aire acondicionado, exploradoras, espejos eléctricos, vidrios eléctricos en las 4 puertas, bloque central, bloque de vidrios para la segunda fila, botón de encendido, controles de audio en el timón y computadora abordo, apliques tipo piano en la consola central y salidas de aire acondicionado, timón y palanca forrados en cuero, timón ajustable en altura, Radio de 8 pulgas Cen Entre Easy Smart, Car Play, Android Auto, cámara de reversa, puerto USB y entrada de cargador 12 voltios, sillas en la segunda fila abatibles 60% 40% o el 100% 5 cinturones de seguridad de 3 puntos, 3 apoya cabezas en la segunda fila, baúl con capacidad 480 litros.

PLANES DE FINANCIACION HASTA EL 100%

Plan tradicional hasta 84 meses.

Plan 14 cuotas hasta 84 meses.

Periodo de gracia pague en 2022.

Pan 50% 50%.

Plan héroes.

RECIBIMOS SU USADO SIN IMPORTAR LA MARCA AL MEJOR PRECIO DEL MERCADO.

Aplica condiciones y restricciones.",KIA,RIO SEDAN,Vivrant 1.4L FDT RA17,2022,0 km,Nuevo,Gasolina,Azul,Mecánica,4,
84,1115652812,Se vendo o se permuta taxi,$ 67.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069139', 'ADMIN_LEVEL_3_name': 'Yarumal'}",Se vende o se permuta taxi afiliado a Coonorte trabaja de Caucasia tarza yarumal en eselte estado papeles al día 67 millones negociable,HYUNDAI,Otros Modelos,Otros,2008,0 km,Usado,Gasolina,Blanco,Automática,4,
85,1115652808,"Casi nuevo, en buen estado y barato",$ 98.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007007', 'ADMIN_LEVEL_1_name': 'Risaralda', 'ADMIN_LEVEL_3_id': '4069440', 'ADMIN_LEVEL_3_name': 'Pereira', 'SUBLOCALITY_LEVEL_1_id': '5302136', 'SUBLOCALITY_LEVEL_1_name': 'Bavaria'}",Tiene todo full,MAZDA,CX3,"Touring MT 2.0L RA 17"" 4X2",2020,22.000 km,Usado,Gasolina,Vinotinto,Automática,5,4x2
86,1112365104,"Espectacular carro, en perfectas condiciones.",$ 12.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300121', 'ADMIN_LEVEL_3_name': 'Usme', 'SUBLOCALITY_LEVEL_1_id': '5307450', 'SUBLOCALITY_LEVEL_1_name': 'La Regadera Sur'}","Hermoso vehículo peugeot, en perfectas condiciones.",PEUGEOT,405,SRI AT 2.0L FRANCIA 4X2,1995,14.000 km,Usado,Gasolina,Rojo,Mecánica,4,4x2
87,1115652761,Sail ltz 2018 full 38.600.000 se entrega con peritaje,$ 38.600.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007007', 'ADMIN_LEVEL_1_name': 'Risaralda', 'ADMIN_LEVEL_3_id': '4069440', 'ADMIN_LEVEL_3_name': 'Pereira', 'SUBLOCALITY_LEVEL_1_id': '5302397', 'SUBLOCALITY_LEVEL_1_name': 'Olaya Herrera'}","-4 vidrios eléctricos 
-Pantalla android con cámara de reversa 
-Retrovisores eléctricos 
-Llantas como nuevas 
-Segundo dueño 
- Soat 26 de noviembre",CHEVROLET,SAIL,LTZ MT 1.4L AA 2AB ABS 4P 4X2,2018,49.000 km,Usado,Gasolina,Plateado,Mecánica,4,4x2
88,1115652744,Se vende carro por motivo de viaje,$ 6.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007007', 'ADMIN_LEVEL_1_name': 'Risaralda', 'ADMIN_LEVEL_3_id': '4069440', 'ADMIN_LEVEL_3_name': 'Pereira', 'SUBLOCALITY_LEVEL_1_id': '5302466', 'SUBLOCALITY_LEVEL_1_name': 'Samaria I'}",Se vende carro,RENAULT,R19,Otros,2000,250.000 km,Usado,Gasolina,Dorado,,4,
89,1115652715,Tracker 2016. Como nueva,$ 49.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069120', 'ADMIN_LEVEL_3_name': 'Medellín', 'SUBLOCALITY_LEVEL_1_id': '5301237', 'SUBLOCALITY_LEVEL_1_name': 'Castropol'}","Chevrolet tracker, modelo 2016. Papeles al día. Como nueva.",CHEVROLET,TRACKER,LS 1.8L,2016,75.000 km,Usado,Gasolina,Plateado,Mecánica,5,
90,1115652705,Vendo Chevrolet Cruze Platinum,$ 35.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007010', 'ADMIN_LEVEL_1_name': 'Nariño', 'ADMIN_LEVEL_3_id': '4069531', 'ADMIN_LEVEL_3_name': 'San Juan de Pasto', 'SUBLOCALITY_LEVEL_1_id': '5308120', 'SUBLOCALITY_LEVEL_1_name': 'Bachué'}","Chevrolet Cruze Platinum, en muy buen estado, con solo 91.000 Kms color azul",CHEVROLET,CRUZE SEDAN,Platinum LT AT 1.8L CT TC SR,2011,91.000 km,Usado,Gasolina,Azul,Automática,4,
91,1115652704,Volkswagen Gol Trendline,$ 34.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007008', 'ADMIN_LEVEL_1_name': 'Magdalena', 'ADMIN_LEVEL_3_id': '4069454', 'ADMIN_LEVEL_3_name': 'Santa Marta', 'SUBLOCALITY_LEVEL_1_id': '5308347', 'SUBLOCALITY_LEVEL_1_name': 'El Reposo'}","Con todo al día
Listo para traspaso
Excelente estado de motor cojinería pintura y llantas",VOLKSWAGEN,GOL HATCHBACK,Trendline 1.6L AA 2AB VED RC14,2016,68.000 km,Usado,Gasolina,Otro,Mecánica,4,
92,1115652623,VENDO TUCSON 2008 GASOLINA/MECANICA,$ 35.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300111', 'ADMIN_LEVEL_3_name': 'Kennedy', 'SUBLOCALITY_LEVEL_1_id': '5305413', 'SUBLOCALITY_LEVEL_1_name': 'Las Amercias Sector Galán'}","Vendo Hyundai Tucson GL, modelo 2008,motor 2000cc,caja mecánica,a gasolina, aire acondicionado, espejos eléctricos, vidrios eléctricos, alarma,en muy buen estado
Totalmente al día

VALOR: $ 35 800 000
NEGOCIABLE",HYUNDAI,TUCSON,GL 2.0L FE,2008,250.000 km,Usado,Gasolina,Plateado,Mecánica,5,
93,1115652620,Renault clio,$ 24.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007010', 'ADMIN_LEVEL_1_name': 'Nariño', 'ADMIN_LEVEL_3_id': '4069531', 'ADMIN_LEVEL_3_name': 'San Juan de Pasto', 'SUBLOCALITY_LEVEL_1_id': '5308190', 'SUBLOCALITY_LEVEL_1_name': 'Arnulfo Guerrero'}","Modelo 2013
Pastuso
Seguro hasta junio 28
Tecnomecanica hasta abril 2023 
Impuestos 2022 al día",RENAULT,CLIO,Otros,2013,13.800 km,Usado,Gasolina,Gris,,,
94,1115652606,Nissan March Sense Advance 2016 FULL,$ 43.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069122', 'ADMIN_LEVEL_3_name': 'Bello', 'SUBLOCALITY_LEVEL_1_id': '5301052', 'SUBLOCALITY_LEVEL_1_name': 'San José Obrero'}","Vidrios eléctricos,  retrovisores eléctricos, 65.000 kilometraje,  rines originales de lujo, llantas al 80%, pantalla Android,  explorasoras, sensores y cámara de reversa, comando en el timón,  cojineria en perfecto estado, aire acondicionado,  papeles hasta diciembre,  tránsito de Medellín, ni choques ni reclamaciones,  peritaje reciente, asegurado actualmente.",NISSAN,MARCH,Sense MT 1.6L 2AB 4X2,2016,65.000 km,Usado,Gasolina,Blanco,Mecánica,5,4x2
95,1115652597,VAN N400 PASAJEROS,$ 56.095.833,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069120', 'ADMIN_LEVEL_3_name': 'Medellín', 'SUBLOCALITY_LEVEL_1_id': '5301387', 'SUBLOCALITY_LEVEL_1_name': 'Perpetuo Socorro'}","Nueva Van N400 Pasajeros y Carga
Compra tu carro en 3 pasos

Separa la tuya con solo:
1. Inicial: 14.429.167

Cuando se confirme la entrega:
2. Inicial 2: 41.666.667

Sigue pagando cuotas mensuales:
3. Cuotas: 454.812
 
Préstamos a 6 años 
Costo de financiamiento: 13.387.500",CHEVROLET,Otros Modelos,Otros,2022,0 km,Nuevo,Gasolina,Plateado,Mecánica,4,
96,1115652578,Vendo renault 9,$ 5.900.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007003', 'ADMIN_LEVEL_1_name': 'Atlántico', 'ADMIN_LEVEL_3_id': '4069245', 'ADMIN_LEVEL_3_name': 'Barranquilla', 'SUBLOCALITY_LEVEL_1_id': '5301592', 'SUBLOCALITY_LEVEL_1_name': 'Riomar'}",Motor reparado a los 100 mil carburado de Mazda aire acondicionado el carro tenía 10 años en medellin,RENAULT,R9,"Brio MT 1.3L SA RC 13"" 4X2",1995,150.000 km,Usado,Gasolina,Blanco,Mecánica,4,4x2
97,1114368110,Se vende Chevrolet Swift,$ 5.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069086', 'ADMIN_LEVEL_3_name': 'Jamundí', 'SUBLOCALITY_LEVEL_1_id': '1000000000002508', 'SUBLOCALITY_LEVEL_1_name': 'Alfaguara'}",Se vende carro Chevrolet Swift plateado en muy buen estado con parrilla para viajes está bien de todo papeles al día hasta diciembre  de Manizales se hace traspaso.,CHEVROLET,SWIFT,1.3L 66HP SA RA13 COL,1994,0 km,Usado,Gasolina,Plateado,Mecánica,4,
98,1115652542,Vendo hermoso Aveo family,$ 20.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069078', 'ADMIN_LEVEL_3_name': 'Cali', 'SUBLOCALITY_LEVEL_1_id': '5303881', 'SUBLOCALITY_LEVEL_1_name': 'San Cayetano'}","Hermoso Aveo family modelo 2008, seguro por vencer, tecnomecanica hasta octubre impuestos al día, matriculado en cali.",CHEVROLET,AVEO,Otros,2008,122.000 km,Usado,Gasolina,Beige,Mecánica,5,
99,1115652532,Chevrolet Optra Modelo 2006 Automatico Full Equipo,$ 13.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007003', 'ADMIN_LEVEL_1_name': 'Atlántico', 'ADMIN_LEVEL_3_id': '4069245', 'ADMIN_LEVEL_3_name': 'Barranquilla', 'SUBLOCALITY_LEVEL_1_id': '5301499', 'SUBLOCALITY_LEVEL_1_name': 'El Limoncito'}","Buenas condiciones generales, documentos en regla. Lo doy en buen precio para que el comprador asuma los impuestos por valor de 2'300.000  hay traspaso.",CHEVROLET,OPTRA HATCHBACK,AT 1.8L,2007,140.752 km,Usado,Gasolina,Azul,Automática,4,
100,1111811452,KIA STONIC HIBRIDA ZENIHT MT 2023,$ 94.990.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300120', 'ADMIN_LEVEL_3_name': 'Usaquén', 'SUBLOCALITY_LEVEL_1_id': '5307227', 'SUBLOCALITY_LEVEL_1_name': 'San Patricio'}","TASA PREFERENCIA 0.6%

ENTREGA INMEDIATA

Motor 1.0 turbo gasolina,99 caballos de potencia, caja Mecánica inteligente de 6 velocidades mas reversa, cuenta con tres modos de manejo NORMAL, ECO Y SPORT, 4X2, Rin 16 Bitono de lujo, aire acondicionado automatico, 6 Air Bag, Frenos ABS, Control de Estabilidad, Control de tracción, asistente de arranque en pendiente, Monitor de presión de las llantas, luces DRL de proyección LED, Luces LED Del, exploradoras LED, SUN Roof electrónico, Radio de 8 pulgadas Cen Entre Easy Smart, Car Play, Android Auto, Bluetooth, cámara de reversa con guías dinámicas, puerto USB y entrada de cargador de 12 voltios para el celular, sensor de reversa, Rack de techo, Vidrios eléctricos en las 4 puertas, bloqueo de vidrios para la segunda fila, espejos eléctricos, direccionales en los espejos y abatibles eléctricamente, Volante ajustable en altura y profundidad, comandos en el timón y computador abordo, control crucero, alerta de colisión frontal, frenado autónomo de emergencia, asistente de luces altas automáticas , alerta de atención al conductor, asistente de seguimiento de carril, asistencia de mantenimiento de carril, 5 cinturones de seguridad de 3 puntos, sillas traseras abatibles 60% 40% o el 100%, capacidad de baúl 352 litros.

PLANDES DE FINANCIACION HASTA EL 100%.

Plan tradicional hasta 84 meses.

Plan 14 cuotas hasta 84 meses.

Periodo de gracia pague en el 2022.

Plan 50% 50%.

Plan héroes.

RECIBIMOS SU VEHICULO USADO SIN IMPORTAR LA MARCA AL MEJOR PRECIO DEL MERCADO.
Aplica condiciones y restricciones.",KIA,Otros Modelos,Otros,2022,0 km,Nuevo,Gasolina,Azul,Mecánica,5,
101,1111104810,BMW 116I MT,$ 60.990.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300120', 'ADMIN_LEVEL_3_name': 'Usaquén', 'SUBLOCALITY_LEVEL_1_id': '5307239', 'SUBLOCALITY_LEVEL_1_name': 'Santa Bárbara Occidental'}","Financiamos hasta el 90% del valor del vehículo hasta 60 meses, o directamente el 20%, letras mensuales. sujeto aprobación. Recibimos su vehículo usado en parte de pago. Garantía 100% de documentación. Recibimos todas las tarjetas débito o crédito. Aplican restricciones",BMW,116i,F20 STD MT 1.6L T 136HP 5P 4X2,2014,97.000 km,Usado,Gasolina,Rojo,Mecánica,5,4x2
102,1115318617,SUSUKI SWIFT GL 1.4 AT 2015 4VE RA15 AA EE JAP,$ 39.600.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300117', 'ADMIN_LEVEL_3_name': 'Suba', 'SUBLOCALITY_LEVEL_1_id': '5306613', 'SUBLOCALITY_LEVEL_1_name': 'Prado Veraniego Norte - Urbanización El Condado De Iberia'}","Versión: SUSUKI SWIFT GL 1.4 AT 2015 4VE RA15 AA EE JAP
Dirección Electroasistida.
Alarma.
Aire Acondicionado.
4 vidrios electricos.
Tapizado en tela.
Rines de lujo.
Espejos eléctricos.
Automatico.
Estado interno en un 95%.
Estado Externo en un 95%.
Las 4 llantas con un 80% de vida.
Vehiculo matriculado en BOGOTA D.C.

VEHÍCULO EN MUY BUENAS CONDICIONES
SE RECIBE VEHÍCULO DE MENOR O MAYOR VALOR.

ARDILA & AMAYA Concesionario.
¡Todo en un mismo Lugar!

Recibimos su vehículo de menor o mayor valor en parte de pago.
Aceptamos todo tipo de tarjetas débito y crédito.
Aceptamos todo tipo de crédito Libre Inversión o de Vehículo.

Ofrecemos :
Compra y Venta de vehículos.
Tramites ante transito a nivel nacional.
Servicio de peritaje.
Venta de Pólizas todo Riesgo y seguro obligatorio Soat.
Prestamos el servicio de mecánica general y rápida.
Venta de todo tipo de accesorios y lujos automotriz.
Venta de baterías y arreglos eléctricos para tu vehículo.

Pregúntale a tu asesor.",SUZUKI,SWIFT,"GL AT 1.4L RA 15"" 5P JAP 4X2",2015,119.000 km,Usado,Gasolina,Negro,Automática Secuencial,5,4x2
103,1115440719,CHEVROLET ONIX LT AUTOMÁTICO,$ 59.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007003', 'ADMIN_LEVEL_1_name': 'Atlántico', 'ADMIN_LEVEL_3_id': '4069245', 'ADMIN_LEVEL_3_name': 'Barranquilla', 'SUBLOCALITY_LEVEL_1_id': '5301576', 'SUBLOCALITY_LEVEL_1_name': 'Miramar'}","Perfecto estado
Radio pantalla
Cámara de reversa
Sensor de reversa
Libre de prenda
Soat vigente 
Impuestos al día 
Llamame",CHEVROLET,ONIX SEDAN,LT 1.4L 2AB ABS,2019,18.000 km,Usado,Gasolina,Azul,Automática,5,
104,1115652526,Mazda 3 sedan,$ 36.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069078', 'ADMIN_LEVEL_3_name': 'Cali', 'SUBLOCALITY_LEVEL_1_id': '5303694', 'SUBLOCALITY_LEVEL_1_name': 'Compartir'}","Mazda 3 automático
Cogineria de cuero
Papeles al día
Asegurable
Km 124.200",MAZDA,3,Z6NA7 AT 1.6L 4X2,2012,124.200 km,,Gasolina,Plateado,Automática Secuencial,5,4x2
105,1115652522,Camioneta BAIC X25 COMFORT,$ 38.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300120', 'ADMIN_LEVEL_3_name': 'Usaquén', 'SUBLOCALITY_LEVEL_1_id': '5307225', 'SUBLOCALITY_LEVEL_1_name': 'San Juan Bosco'}","Camioneta en excelente estado. Cuenta con aire acondicionado, vidrios eléctricos, bloqueo central, radio de pantalla y rines de lujo,

SE ENCUENTRA TRABAJANDO.

PRECIO NEGOCIABLE.",BAIC,X25,COMFORT MT 1.5L 2AB ABS 4X2,2018,112.000 km,Usado,Gasolina y Gas,Blanco,Mecánica,5,4x2
106,1115652518,"EN VENTA CARRO RENAULT CLIO, COLOR VINOTINTO EN EXCELENTE ESTADO ✅",$ 23.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007013', 'ADMIN_LEVEL_1_name': 'Meta', 'ADMIN_LEVEL_3_id': '4069659', 'ADMIN_LEVEL_3_name': 'Villavicencio', 'SUBLOCALITY_LEVEL_1_id': '5308086', 'SUBLOCALITY_LEVEL_1_name': 'Santa Martha'}","Excelente estado, batería nueva, transmisión mecánica nueva, llantas nuevas, aire acondicionado , cojineria excelente, a muy buen precio ‼️‼️",RENAULT,CLIO,Otros,2008,167.000 km,Usado,,Vinotinto,Mecánica,5,
107,1115652516,Vendo aveo en muy buenas  condiciones,$ 24.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300105', 'ADMIN_LEVEL_3_name': 'Bosa', 'SUBLOCALITY_LEVEL_1_id': '5304123', 'SUBLOCALITY_LEVEL_1_name': 'El Llano De Bosa'}",Vendo  aveo  papeles  al día  impuestos  pagos  seguro para 2023 y tecno para 2023 correa nueva llantas 90 a nombre  del vendedor ubicado  en bosa,CHEVROLET,AVEO,SD MT 1.6L SA LS 4P 4X2,2010,108.000 km,Usado,Gasolina,Negro,Mecánica,4,4x2
108,1115652488,Sandero dinamique automático.,$ 28.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069120', 'ADMIN_LEVEL_3_name': 'Medellín', 'SUBLOCALITY_LEVEL_1_id': '5301395', 'SUBLOCALITY_LEVEL_1_name': 'Robledo'}","Sandero automático, doble Airbag, cámara de reversa, pantalla Pionner, bloqueo central, alarma.",RENAULT,SANDERO,"Dynamique AT 1.6L 16V AA EE 4VE RA 15"" 4X2",2012,114.700 km,Usado,Gasolina,Blanco,Automática Secuencial,5,4x2
109,1115652478,VENDO DFSK 2014,$ 29.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300113', 'ADMIN_LEVEL_3_name': 'Puente Aranda', 'SUBLOCALITY_LEVEL_1_id': '5305626', 'SUBLOCALITY_LEVEL_1_name': 'Centro Industrial'}",Vendo dfsk 2014 documentos al día cilindraje 1300 lista para traspaso,DFSK,MINIVAN,1.3L SA CARGO PANEL 5P,2014,122.200 km,Usado,Gasolina,Blanco,Mecánica,5,
110,1115652461,Chevrolet sail sedan,$ 35.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300120', 'ADMIN_LEVEL_3_name': 'Usaquén', 'SUBLOCALITY_LEVEL_1_id': '5307198', 'SUBLOCALITY_LEVEL_1_name': 'Parques De Lorena'}",Buen estado,CHEVROLET,SAIL SEDAN,LTZ 1.4L AA 2AB ABS,2018,68.000 km,Usado,Gasolina,Negro,Mecánica,5,
111,1115652448,Venta de kia Rio Sedan,$ 46.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007007', 'ADMIN_LEVEL_1_name': 'Risaralda', 'ADMIN_LEVEL_3_id': '4069440', 'ADMIN_LEVEL_3_name': 'Pereira', 'SUBLOCALITY_LEVEL_1_id': '5302397', 'SUBLOCALITY_LEVEL_1_name': 'Olaya Herrera'}","Se vende Kia Rio Sedan, en muy buenas condiciones.",KIA,RIO SEDAN,R 1.2L,2016,90.360 km,Usado,Gasolina,Blanco,Mecánica,5,
112,1115652440,SUZUKI S CROSS ALL GRIP 2016 AUTOMATICA,$ 63.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007007', 'ADMIN_LEVEL_1_name': 'Risaralda', 'ADMIN_LEVEL_3_id': '4069440', 'ADMIN_LEVEL_3_name': 'Pereira', 'SUBLOCALITY_LEVEL_1_id': '5302221', 'SUBLOCALITY_LEVEL_1_name': 'El Palmar'}","Suzuki s cross automatica 1600 cms 4x4  - kms 76300 automatica placa cali papeles dic 2022 cerritos pereira risaralda SE DA COMO  PARTE DE PAGO, MAS EFECTIVO POR SZ LIVE VITARA 2023 AUT. 4X2",SUZUKI,S-CROSS,"GL All Grip AT 1.6L RA 16"" 5P 4X4",2016,76.300 km,Usado,Gasolina,Gris,Automática,5,4x4
113,1115652436,Hermosa kia sportage 2015,$ 76.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300117', 'ADMIN_LEVEL_3_name': 'Suba', 'SUBLOCALITY_LEVEL_1_id': '5306927', 'SUBLOCALITY_LEVEL_1_name': 'Villa Del Prado'}",Vendo kia sportage 2015 la más full cojineria en cuero motor 2.4 es la 4x4 techo cristal muy cuidada  solo efectivo no cambios.,KIA,New Sportage,Otros,2015,93.000 km,Usado,Gasolina,Blanco,Automática Secuencial,5,
114,1115652427,VENDO AVEO FAMILY MODELO 2011,$ 24.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069078', 'ADMIN_LEVEL_3_name': 'Cali', 'SUBLOCALITY_LEVEL_1_id': '5303926', 'SUBLOCALITY_LEVEL_1_name': 'Tejares - Cristales'}",Vendo aveo family 2011 seguro hasta enero 2023 y tecno mecánica hasta julio del 2022,CHEVROLET,AVEO,Family MT 1.5L AA 4P 4X2,2011,117.000 km,Usado,Gasolina,Gris,Mecánica,4,4x2
115,1115652420,Chevrolet Spark 2009,$ 16.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007015', 'ADMIN_LEVEL_1_name': 'Quindío', 'ADMIN_LEVEL_3_id': '4069804', 'ADMIN_LEVEL_3_name': 'Armenia', 'SUBLOCALITY_LEVEL_1_id': '5302010', 'SUBLOCALITY_LEVEL_1_name': 'Puerto Espejo I Etapa'}","Por motivo de viaje vendo vehículo 4 puertas color gris plata, en muy buen estado. Precio negociable...",CHEVROLET,SPARK ACTIV,1.2L 2AB ABS BT,2009,170 km,Usado,,Gris,,4,
116,1115652395,"Chevrolet beat, Blanco 2019,LTZ PREMIER - MECANICO",$ 41.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069078', 'ADMIN_LEVEL_3_name': 'Cali', 'SUBLOCALITY_LEVEL_1_id': '5303704', 'SUBLOCALITY_LEVEL_1_name': 'El Cedro'}","Chevrolet BEAT 
Color: blanco
Modelo: 2019
Transmisión: manual
Puertas: 5
Kilometraje: 35.000
SOAT hasta noviembre
Dirección electro asistida
Tapicería en perfecto estado
Único dueño",CHEVROLET,BEAT,"LTZ Premier NOTCHBACK 1.2L 4VE EE RA 14"" 4X2",2019,35.000 km,Usado,Gasolina,Blanco,Mecánica,5,4x2
